월소득,초기자금,가족수,주용도,연료선호,운전경력,거주지역,추천차종
783,350,6,업무,가솔린,1년미만,도심,아반떼_가솔린
410,343,5,가족용,전기,3년이상,도심,EV6_전기
456,993,6,출퇴근,가솔린,3년이상,지방,K8_가솔린
364,4115,6,레저,상관없음,1~3년,지방,팰리세이드_가솔린
690,2688,5,업무,하이브리드,1~3년,지방,그랜저_하이브리드
699,4802,2,업무,가솔린,3년이상,지방,G80_가솔린
591,1120,3,레저,하이브리드,1~3년,도심,산타페_하이브리드
406,2068,6,가족용,전기,1~3년,도심,아이오닉6_전기
707,2905,6,출퇴근,하이브리드,1~3년,도심,그랜저_하이브리드
236,3991,3,가족용,하이브리드,1년미만,지방,산타페_하이브리드
441,1128,6,업무,상관없음,3년이상,도심,K8_가솔린
796,4909,2,가족용,상관없음,3년이상,지방,산타페_가솔린
295,2052,6,가족용,전기,1~3년,도심,EV6_전기
264,1807,6,업무,가솔린,1~3년,도심,쏘나타_가솔린
609,1464,6,가족용,상관없음,3년이상,지방,팰리세이드_가솔린
211,3896,6,업무,상관없음,3년이상,도심,K8_가솔린
354,1504,4,출퇴근,전기,3년이상,지방,쏘나타_하이브리드
591,403,5,가족용,하이브리드,3년이상,지방,팰리세이드_하이브리드
819,4991,6,출퇴근,전기,1년미만,도심,G80_전기
212,2575,5,가족용,디젤,1~3년,지방,스포티지_디젤
460,2447,6,업무,가솔린,1~3년,도심,그랜저_가솔린
709,1590,5,업무,하이브리드,3년이상,지방,그랜저_하이브리드
420,2420,5,가족용,가솔린,3년이상,지방,팰리세이드_가솔린
802,1081,5,가족용,전기,1년미만,도심,코나_전기
287,2345,5,업무,가솔린,1~3년,지방,쏘나타_가솔린
486,1455,1,업무,전기,3년이상,지방,코나_전기
366,5153,3,출퇴근,가솔린,3년이상,도심,그랜저_가솔린
368,2335,3,출퇴근,하이브리드,1~3년,도심,K5_하이브리드
721,3940,3,출퇴근,가솔린,3년이상,지방,G80_가솔린
731,4687,2,출퇴근,가솔린,3년이상,도심,G80_가솔린
191,2833,2,레저,가솔린,1년미만,도심,코나_가솔린
520,5196,5,레저,하이브리드,3년이상,지방,팰리세이드_하이브리드
147,3836,5,업무,하이브리드,1년미만,지방,아반떼_하이브리드
517,530,5,레저,전기,3년이상,지방,코나_전기
795,2155,3,가족용,하이브리드,1년미만,지방,산타페_하이브리드
704,1978,2,레저,상관없음,1년미만,지방,코나_가솔린
410,1413,5,업무,가솔린,1~3년,도심,K8_가솔린
334,2350,2,업무,전기,1~3년,도심,코나_전기
130,4082,4,레저,디젤,1년미만,지방,셀토스_가솔린
684,2388,6,가족용,가솔린,3년이상,지방,팰리세이드_가솔린
280,2096,2,레저,하이브리드,3년이상,도심,스포티지_하이브리드
726,4403,3,출퇴근,가솔린,3년이상,도심,G80_가솔린
790,1676,3,출퇴근,상관없음,3년이상,도심,G80_전기
442,2389,6,출퇴근,상관없음,1~3년,도심,그랜저_가솔린
303,641,2,출퇴근,하이브리드,3년이상,지방,아반떼_하이브리드
311,3912,5,레저,가솔린,1~3년,지방,팰리세이드_가솔린
204,4082,3,가족용,상관없음,1~3년,도심,산타페_가솔린
699,674,5,업무,가솔린,1년미만,지방,아반떼_가솔린
355,4903,5,레저,가솔린,1~3년,지방,팰리세이드_가솔린
389,1557,3,가족용,하이브리드,1~3년,도심,K5_하이브리드
346,1194,1,레저,하이브리드,3년이상,지방,스포티지_하이브리드
180,1915,4,레저,디젤,3년이상,지방,셀토스_가솔린
463,1668,6,가족용,가솔린,3년이상,도심,팰리세이드_가솔린
601,5035,4,출퇴근,가솔린,1~3년,지방,쏘나타_가솔린
639,4121,2,출퇴근,가솔린,3년이상,지방,G80_가솔린
362,610,3,출퇴근,전기,3년이상,지방,쏘나타_하이브리드
811,2497,5,가족용,가솔린,3년이상,지방,팰리세이드_가솔린
407,945,6,업무,상관없음,3년이상,지방,쏘나타_가솔린
257,595,4,레저,상관없음,1~3년,지방,아반떼_가솔린
130,2597,4,레저,상관없음,3년이상,지방,셀토스_가솔린
390,2959,6,가족용,상관없음,3년이상,도심,팰리세이드_가솔린
454,976,6,업무,상관없음,1~3년,지방,K8_가솔린
446,1814,2,가족용,하이브리드,3년이상,도심,산타페_하이브리드
336,653,4,출퇴근,디젤,3년이상,지방,K5_가솔린
618,3022,6,레저,전기,1~3년,지방,G80_전기
160,2668,6,출퇴근,가솔린,1~3년,도심,K5_가솔린
616,439,5,레저,하이브리드,1~3년,지방,팰리세이드_하이브리드
296,1473,5,레저,하이브리드,1년미만,도심,아반떼_하이브리드
132,3937,5,가족용,전기,1~3년,지방,EV6_전기
619,1493,5,업무,가솔린,1년미만,지방,아반떼_가솔린
490,995,5,출퇴근,가솔린,1~3년,도심,그랜저_가솔린
340,2507,5,업무,하이브리드,1~3년,도심,K8_하이브리드
582,3159,5,출퇴근,가솔린,1년미만,지방,아반떼_가솔린
390,2683,6,출퇴근,전기,1년미만,지방,아반떼_가솔린
355,2556,5,업무,디젤,1년미만,도심,스포티지_디젤
346,2529,6,출퇴근,하이브리드,3년이상,도심,K8_하이브리드
305,1524,2,가족용,전기,1~3년,도심,스포티지_가솔린
616,3929,4,레저,가솔린,3년이상,지방,GV80_가솔린
481,545,4,업무,가솔린,1~3년,지방,쏘나타_가솔린
408,5003,1,출퇴근,전기,3년이상,도심,코나_전기
130,4858,4,레저,가솔린,1년미만,도심,셀토스_가솔린
349,2418,1,레저,전기,1년미만,도심,코나_전기
602,4932,4,업무,가솔린,1~3년,지방,쏘나타_가솔린
453,1384,6,업무,하이브리드,3년이상,도심,K8_하이브리드
346,1051,2,업무,전기,3년이상,도심,EV6_전기
242,5196,5,출퇴근,하이브리드,3년이상,지방,그랜저_하이브리드
512,2375,4,출퇴근,가솔린,1~3년,지방,쏘나타_가솔린
147,2864,1,레저,디젤,1년미만,지방,코나_가솔린
336,617,3,출퇴근,상관없음,1~3년,지방,K5_가솔린
234,1905,4,출퇴근,전기,3년이상,지방,K5_가솔린
598,557,6,업무,하이브리드,1년미만,도심,아반떼_하이브리드
496,469,5,업무,상관없음,1~3년,도심,K8_가솔린
318,2540,6,출퇴근,상관없음,3년이상,도심,K8_하이브리드
431,2647,5,가족용,전기,1~3년,도심,아이오닉6_전기
714,4979,1,업무,가솔린,3년이상,지방,G80_가솔린
447,2617,6,업무,상관없음,1~3년,지방,그랜저_가솔린
215,3099,1,가족용,하이브리드,1~3년,도심,스포티지_하이브리드
361,2043,6,업무,상관없음,1~3년,지방,K8_가솔린
305,2833,3,가족용,상관없음,1~3년,도심,산타페_가솔린
220,2870,5,업무,하이브리드,1~3년,도심,쏘나타_하이브리드
262,2469,3,출퇴근,가솔린,3년이상,도심,쏘나타_가솔린
370,1920,5,업무,상관없음,1~3년,도심,K8_가솔린
792,3415,2,업무,가솔린,3년이상,지방,G80_가솔린
340,3115,4,레저,디젤,1년미만,도심,스포티지_디젤
193,4184,6,출퇴근,하이브리드,3년이상,도심,K8_하이브리드
183,2450,5,업무,상관없음,3년이상,지방,K5_가솔린
710,3033,5,레저,가솔린,3년이상,도심,GV80_가솔린
268,3113,2,출퇴근,디젤,1년미만,지방,아반떼_가솔린
782,2097,6,레저,하이브리드,1~3년,도심,팰리세이드_하이브리드
313,2182,4,가족용,가솔린,1년미만,지방,산타페_가솔린
195,3035,6,출퇴근,전기,3년이상,도심,EV6_전기
590,547,6,출퇴근,전기,3년이상,도심,아이오닉6_전기
583,3920,6,가족용,하이브리드,3년이상,지방,팰리세이드_하이브리드
358,2262,4,가족용,하이브리드,3년이상,도심,K5_하이브리드
604,4936,6,레저,가솔린,3년이상,지방,팰리세이드_가솔린
361,3839,5,가족용,전기,1~3년,도심,아이오닉6_전기
418,4808,5,업무,하이브리드,1~3년,지방,그랜저_하이브리드
791,1854,6,레저,하이브리드,1~3년,지방,팰리세이드_하이브리드
241,2454,1,레저,하이브리드,3년이상,지방,스포티지_하이브리드
306,1887,6,가족용,하이브리드,1년미만,도심,스포티지_하이브리드
431,625,4,가족용,하이브리드,1년미만,도심,스포티지_하이브리드
488,2948,3,업무,가솔린,3년이상,지방,쏘나타_가솔린
291,1130,3,출퇴근,디젤,1~3년,지방,K5_가솔린
267,3824,3,가족용,하이브리드,1년미만,지방,산타페_하이브리드
441,556,6,출퇴근,전기,3년이상,도심,EV6_전기
207,1544,1,레저,디젤,1년미만,도심,아반떼_가솔린
283,2130,6,가족용,전기,3년이상,도심,EV6_전기
304,3018,6,출퇴근,전기,1~3년,도심,아이오닉6_전기
462,2655,3,업무,디젤,1~3년,도심,스포티지_디젤
358,2463,6,출퇴근,하이브리드,1~3년,도심,K8_하이브리드
393,3124,6,레저,가솔린,3년이상,도심,팰리세이드_가솔린
136,2450,6,레저,상관없음,1~3년,지방,셀토스_가솔린
468,5070,3,출퇴근,가솔린,3년이상,지방,그랜저_가솔린
598,1061,4,레저,가솔린,1년미만,도심,코나_가솔린
433,4057,3,레저,디젤,1년미만,지방,스포티지_디젤
334,1462,5,레저,가솔린,1~3년,도심,스포티지_가솔린
407,5042,5,출퇴근,하이브리드,3년이상,지방,그랜저_하이브리드
493,2955,1,레저,하이브리드,3년이상,도심,산타페_하이브리드
195,3020,6,가족용,전기,1~3년,도심,EV6_전기
491,1643,1,출퇴근,전기,1~3년,도심,코나_전기
257,3107,2,업무,하이브리드,3년이상,지방,아반떼_하이브리드
216,3802,5,출퇴근,가솔린,3년이상,도심,K8_가솔린
301,1030,3,출퇴근,상관없음,3년이상,도심,K5_가솔린
608,531,6,출퇴근,전기,3년이상,도심,아이오닉6_전기
170,2808,6,가족용,가솔린,3년이상,지방,쏘나타_가솔린
333,1564,5,가족용,전기,3년이상,도심,EV6_전기
357,1697,3,가족용,하이브리드,1~3년,도심,K5_하이브리드
807,447,5,가족용,전기,1년미만,도심,코나_전기
410,389,4,레저,가솔린,3년이상,도심,스포티지_가솔린
299,1073,4,출퇴근,전기,3년이상,지방,K5_가솔린
239,4967,6,업무,상관없음,1~3년,도심,그랜저_가솔린
489,2621,4,업무,디젤,1년미만,도심,스포티지_디젤
590,4996,1,가족용,하이브리드,3년이상,지방,산타페_하이브리드
350,392,4,출퇴근,가솔린,3년이상,지방,K5_가솔린
492,652,4,가족용,하이브리드,1~3년,도심,산타페_하이브리드
683,4946,2,가족용,하이브리드,3년이상,도심,산타페_하이브리드
480,1515,4,레저,상관없음,3년이상,지방,산타페_가솔린
297,2415,3,가족용,하이브리드,3년이상,지방,산타페_하이브리드
497,2687,6,업무,전기,1~3년,지방,그랜저_가솔린
495,505,5,출퇴근,하이브리드,1~3년,지방,K8_하이브리드
403,551,5,가족용,전기,1~3년,도심,EV6_전기
602,1047,6,레저,하이브리드,3년이상,지방,팰리세이드_하이브리드
288,1184,4,출퇴근,전기,3년이상,도심,K5_가솔린
156,4967,4,업무,상관없음,3년이상,도심,쏘나타_가솔린
217,3823,6,출퇴근,가솔린,1~3년,도심,K8_가솔린
258,1046,6,레저,하이브리드,1년미만,도심,아반떼_하이브리드
346,4909,5,가족용,디젤,1년미만,도심,스포티지_디젤
302,1034,3,업무,전기,1~3년,지방,K5_가솔린
619,5178,3,레저,하이브리드,1~3년,도심,산타페_하이브리드
334,1546,6,레저,하이브리드,1년미만,도심,스포티지_하이브리드
419,3135,5,가족용,하이브리드,3년이상,도심,팰리세이드_하이브리드
603,1002,1,가족용,상관없음,1년미만,지방,아반떼_가솔린
783,996,1,출퇴근,디젤,1~3년,도심,스포티지_디젤
407,4938,5,업무,하이브리드,1~3년,지방,그랜저_하이브리드
140,3974,3,레저,하이브리드,1~3년,도심,스포티지_하이브리드
515,2153,4,업무,디젤,1년미만,도심,스포티지_디젤
359,2886,6,출퇴근,전기,3년이상,도심,아이오닉6_전기
792,3063,1,출퇴근,하이브리드,3년이상,도심,아반떼_하이브리드
182,2195,3,출퇴근,하이브리드,1년미만,지방,아반떼_하이브리드
444,2079,5,출퇴근,전기,1~3년,도심,아이오닉6_전기
283,1811,6,업무,전기,1~3년,도심,EV6_전기
236,1924,1,레저,하이브리드,1년미만,도심,아반떼_하이브리드
353,464,4,업무,전기,3년이상,도심,K5_가솔린
318,1069,4,가족용,가솔린,3년이상,도심,쏘나타_가솔린
742,4418,3,출퇴근,가솔린,3년이상,지방,G80_가솔린
454,2861,2,레저,가솔린,1~3년,도심,코나_가솔린
248,1105,1,레저,디젤,1년미만,도심,셀토스_가솔린
461,2433,5,레저,하이브리드,1~3년,도심,팰리세이드_하이브리드
785,1098,5,레저,가솔린,3년이상,지방,팰리세이드_가솔린
345,1853,3,출퇴근,하이브리드,3년이상,도심,K5_하이브리드
394,1813,6,업무,하이브리드,3년이상,지방,K8_하이브리드
193,3183,6,가족용,전기,3년이상,도심,EV6_전기
590,2091,6,가족용,전기,3년이상,도심,아이오닉6_전기
334,2399,6,업무,가솔린,1~3년,도심,K8_가솔린
209,2069,5,업무,상관없음,1~3년,지방,K5_가솔린
588,402,5,가족용,가솔린,3년이상,도심,팰리세이드_가솔린
703,1337,4,가족용,전기,3년이상,지방,G80_전기
302,1841,4,가족용,전기,3년이상,지방,스포티지_가솔린
413,4068,2,레저,상관없음,1년미만,도심,코나_전기
257,1622,4,출퇴근,디젤,3년이상,도심,K5_가솔린
340,4004,6,레저,가솔린,1~3년,지방,팰리세이드_가솔린
359,2401,4,업무,가솔린,1년미만,지방,아반떼_가솔린
412,4820,4,출퇴근,전기,1~3년,도심,G80_전기
155,4895,6,가족용,가솔린,1년미만,지방,아반떼_가솔린
681,2594,6,업무,디젤,3년이상,도심,스포티지_디젤
132,5093,6,레저,가솔린,1~3년,지방,셀토스_가솔린
587,4970,5,레저,하이브리드,3년이상,도심,팰리세이드_하이브리드
368,3938,4,가족용,상관없음,3년이상,지방,산타페_가솔린
820,325,3,레저,하이브리드,3년이상,도심,산타페_하이브리드
315,1421,2,가족용,전기,3년이상,도심,EV6_전기
284,3009,5,업무,상관없음,1~3년,도심,K8_가솔린
131,2640,4,레저,전기,1년미만,지방,셀토스_가솔린
134,2972,6,레저,가솔린,3년이상,지방,셀토스_가솔린
692,512,6,출퇴근,전기,1~3년,도심,아이오닉6_전기
317,2628,5,업무,가솔린,1~3년,지방,K8_가솔린
717,4193,5,레저,가솔린,3년이상,지방,팰리세이드_가솔린
210,2906,6,출퇴근,전기,3년이상,도심,EV6_전기
242,2531,6,출퇴근,전기,3년이상,도심,EV6_전기
257,3042,6,가족용,전기,3년이상,도심,아이오닉6_전기
455,988,6,출퇴근,상관없음,1~3년,도심,K8_하이브리드
506,1652,6,레저,가솔린,1~3년,도심,팰리세이드_가솔린
416,607,4,출퇴근,전기,1~3년,지방,쏘나타_하이브리드
366,1342,6,레저,하이브리드,1년미만,도심,스포티지_하이브리드
687,3174,1,업무,하이브리드,1년미만,도심,아반떼_하이브리드
194,1809,6,가족용,하이브리드,1년미만,지방,아반떼_하이브리드
463,2658,6,레저,하이브리드,1~3년,지방,팰리세이드_하이브리드
137,4899,6,레저,가솔린,3년이상,지방,코나_가솔린
160,4104,6,출퇴근,전기,1~3년,도심,아이오닉6_전기
814,495,6,가족용,디젤,3년이상,지방,스포티지_디젤
795,3861,5,레저,상관없음,3년이상,도심,팰리세이드_가솔린
504,4138,1,업무,하이브리드,3년이상,도심,아반떼_하이브리드
602,4151,2,업무,가솔린,3년이상,지방,아반떼_가솔린
254,2878,3,출퇴근,가솔린,3년이상,지방,쏘나타_가솔린
198,1939,3,가족용,상관없음,1년미만,도심,아반떼_가솔린
282,4998,6,출퇴근,가솔린,1~3년,도심,그랜저_가솔린
686,1487,3,레저,디젤,1년미만,지방,스포티지_디젤
246,1126,3,레저,전기,3년이상,도심,셀토스_가솔린
505,5140,6,출퇴근,전기,1년미만,지방,G80_전기
131,5014,1,레저,디젤,1~3년,지방,셀토스_가솔린
363,2866,5,업무,상관없음,3년이상,지방,그랜저_가솔린
390,4824,6,레저,하이브리드,3년이상,도심,팰리세이드_하이브리드
364,4072,6,레저,상관없음,1년미만,지방,코나_가솔린
516,682,5,레저,하이브리드,1~3년,도심,산타페_하이브리드
484,600,1,출퇴근,전기,1년미만,도심,코나_전기
791,2507,5,출퇴근,전기,1~3년,도심,G80_전기
148,2991,4,레저,하이브리드,3년이상,지방,아반떼_하이브리드
246,3049,5,업무,가솔린,3년이상,지방,쏘나타_가솔린
316,3183,4,출퇴근,하이브리드,3년이상,지방,쏘나타_하이브리드
